2020.07.29,23:40,1.17886,1.17922,1.17885,1.17918,131
2020.07.29,23:45,1.17917,1.17972,1.17916,1.17967,166
2020.07.29,23:50,1.17967,1.17969,1.17921,1.17921,137
2020.07.29,23:55,1.17921,1.17924,1.17891,1.17893,101
2020.07.30,00:05,1.17830,1.17896,1.17819,1.17879,142
2020.07.30,00:10,1.17881,1.17883,1.17819,1.17827,48
2020.07.30,00:15,1.17828,1.17845,1.17819,1.17845,100
2020.07.30,00:20,1.17845,1.17888,1.17845,1.17859,33
2020.07.30,00:25,1.17855,1.17900,1.17847,1.17888,45
2020.07.30,00:30,1.17885,1.17908,1.17857,1.17905,129
2020.07.30,00:35,1.17904,1.17908,1.17898,1.17904,78
2020.07.30,00:40,1.17905,1.17907,1.17886,1.17898,72
2020.07.30,00:45,1.17901,1.17915,1.17892,1.17907,62
2020.07.30,00:50,1.17909,1.17911,1.17898,1.17898,79
2020.07.30,00:55,1.17901,1.17918,1.17897,1.17915,127
2020.07.30,01:00,1.17916,1.17927,1.17905,1.17926,157
2020.07.30,01:05,1.17926,1.17932,1.17922,1.17923,41
2020.07.30,01:10,1.17924,1.17924,1.17914,1.17917,99
2020.07.30,01:15,1.17917,1.17929,1.17916,1.17927,56
2020.07.30,01:20,1.17927,1.17932,1.17923,1.17929,39
2020.07.30,01:25,1.17928,1.17928,1.17918,1.17922,55
2020.07.30,01:30,1.17923,1.17923,1.17903,1.17913,48
2020.07.30,01:35,1.17912,1.17917,1.17911,1.17913,37
2020.07.30,01:40,1.17911,1.17912,1.17909,1.17909,17
2020.07.30,01:45,1.17909,1.17909,1.17903,1.17903,21
2020.07.30,01:50,1.17904,1.17904,1.17897,1.17897,24
2020.07.30,01:55,1.17897,1.17901,1.17894,1.17897,21
2020.07.30,02:00,1.17897,1.17897,1.17872,1.17873,138
2020.07.30,02:05,1.17875,1.17887,1.17864,1.17868,145
2020.07.30,02:10,1.17868,1.17878,1.17863,1.17877,114
2020.07.30,02:15,1.17877,1.17883,1.17859,1.17868,136
2020.07.30,02:20,1.17868,1.17871,1.17856,1.17867,202
2020.07.30,02:25,1.17866,1.17869,1.17849,1.17852,173
2020.07.30,02:30,1.17851,1.17883,1.17847,1.17880,167
2020.07.30,02:35,1.17880,1.17885,1.17872,1.17872,115
2020.07.30,02:40,1.17872,1.17872,1.17853,1.17861,112
2020.07.30,02:45,1.17861,1.17862,1.17851,1.17861,113
2020.07.30,02:50,1.17861,1.17869,1.17856,1.17868,96
2020.07.30,02:55,1.17868,1.17868,1.17805,1.17806,256
2020.07.30,03:00,1.17806,1.17843,1.17805,1.17827,402
2020.07.30,03:05,1.17828,1.17845,1.17810,1.17810,199
2020.07.30,03:10,1.17811,1.17832,1.17807,1.17822,293
